step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.555260644177906,0,0.0,0.7740251167727767,0,0.0
20.0,0,0.0,0.0,14.54104209870258,0,0.0,0.9739774920422702,0,0.0
25.0,0,0.0,0.0,14.632623770783372,0,0.0,0.9800841546920652,0,0.0
30.0,0,0.0,0.0,13.829146523988927,0,0.0,0.9757853949794454,0,0.0
35.0,0,0.0,0.0,13.270475464962892,0,0.0,0.9446994109190433,0,0.0
40.0,0,0.0,0.0,13.287581315584447,0,0.0,0.9781239977509955,0,0.0
45.0,0,0.0,0.0,13.147520902445512,0,0.0,0.9586347197995861,0,0.0
50.0,0,0.0,0.0,13.497805115508086,0,0.0,0.9830295133225598,0,0.0
55.0,0,0.0,0.0,12.970903868534728,0,0.0,0.9216444726905157,0,0.0
60.0,0,0.0,0.0,13.181303080804417,0,0.0,0.9400559583484822,0,0.0
65.0,0,0.0,0.0,12.948006493494184,0,0.0,0.9310938061403814,0,0.0
70.0,1,4.0,0.3333333333333333,12.359023365018674,1,4.0,0.8876463295200723,1,4.0
75.0,1,9.0,0.6428571428571429,12.379906355813716,1,9.0,0.8958849248517333,1,9.0
80.0,1,14.0,1.0,12.551643733247005,1,14.0,0.9064721756285536,1,14.0
85.0,1,19.0,1.1875,12.310791661806423,1,19.0,0.8796109596495537,1,19.0
90.0,1,24.0,1.5,12.298152067701857,1,24.0,0.867011318682307,1,24.0
95.0,2,33.0,1.736842105263158,11.624899743350191,2,33.0,0.8142187822870237,2,33.0
100.0,3,46.0,1.9166666666666667,11.493662278309252,3,46.0,0.8057301600538015,3,46.0
105.0,4,63.0,2.3333333333333335,10.909600488819763,4,63.0,0.7705259562873347,4,63.0
110.0,5,88.0,3.0344827586206895,10.759826758997894,5,88.0,0.7584881101902042,5,88.0
115.0,6,115.0,3.9655172413793105,10.74566444915497,6,115.0,0.7574690761937997,6,115.0
120.0,6,145.0,5.0,10.320376261763164,6,145.0,0.7563295762634815,6,145.0
125.0,6,175.0,5.303030303030303,10.482981703918012,6,175.0,0.7533755103453513,6,175.0
130.0,7,206.0,6.0588235294117645,10.118530373409659,7,206.0,0.7087789131999961,7,206.0
135.0,9,249.0,6.72972972972973,10.062350175036972,9,249.0,0.6931095896595091,9,249.0
140.0,9,294.0,7.35,10.240765413665809,9,294.0,0.7139375350513437,9,294.0
145.0,9,339.0,8.071428571428571,10.215571444837103,9,339.0,0.7058562928937597,9,339.0
150.0,12,390.0,8.478260869565217,9.453486279288137,12,390.0,0.6450937911623218,12,390.0
155.0,13,453.0,9.847826086956522,9.469135145586995,13,453.0,0.6464389768693226,13,453.0
160.0,15,522.0,9.849056603773585,8.831004578457257,15,522.0,0.5945380359884096,15,522.0
165.0,19,610.0,10.892857142857142,8.72075457665927,19,610.0,0.5792958527735533,19,610.0
170.0,19,705.0,12.155172413793103,8.91162585817487,19,705.0,0.601820334973448,19,705.0
175.0,19,740.0,11.746031746031745,8.769240981249622,19,801.0,0.5943343419949846,19,801.0
180.0,18,771.0,11.338235294117647,8.757760799669926,18,830.0,0.6100837542815195,18,830.0
185.0,22,869.0,12.414285714285715,8.44169207379064,22,940.0,0.5871760191275807,22,940.0
190.0,23,983.0,12.93421052631579,8.92319516509847,23,1042.0,0.6279377037403465,23,1042.0
195.0,23,1084.0,13.382716049382717,9.216266600565824,23,1157.0,0.6335512526286068,23,1157.0
200.0,23,1183.0,14.25301204819277,9.432039043140367,23,1209.0,0.6531113049883341,23,1209.0
205.0,26,1309.0,15.583333333333334,8.976106591984607,26,1336.0,0.6036680074682828,26,1336.0
210.0,26,1439.0,16.732558139534884,9.170238294669295,26,1465.0,0.6186500786791442,26,1465.0
215.0,27,1557.0,16.92391304347826,8.91612516381157,27,1557.0,0.5993291450792869,27,1557.0
220.0,30,1703.0,17.03,8.974866420092818,30,1703.0,0.6081219508497426,30,1703.0
225.0,30,1835.0,17.64423076923077,8.74749005075634,30,1862.0,0.5917500456280118,30,1862.0
230.0,28,1968.0,18.05504587155963,8.907414251582782,28,1968.0,0.6210931986286727,28,1968.0
235.0,32,2118.0,18.25862068965517,8.765194615281743,32,2118.0,0.588316959184973,32,2118.0
240.0,38,2299.0,19.158333333333335,8.497275238452964,38,2299.0,0.5478832365204376,38,2299.0
245.0,37,2458.0,20.31404958677686,8.310577502888256,37,2499.0,0.5260562063408601,37,2499.0
250.0,36,2626.0,20.841269841269842,8.397135707056336,36,2627.0,0.5683873082944529,36,2627.0
255.0,34,1989.0,15.661417322834646,8.340586480864612,34,2807.0,0.5476934565926476,34,2807.0
260.0,13,385.0,2.8947368421052633,9.17858037747114,13,1695.0,0.6381696236019501,13,1695.0
265.0,14,442.0,3.2262773722627736,10.112334352195314,14,974.0,0.7151098242272997,14,974.0
270.0,22,467.0,3.335714285714286,9.616440428085687,22,1016.0,0.6146072189636711,22,1016.0
275.0,25,551.0,3.7739726027397262,10.08555604742189,25,1039.0,0.6654974012323661,25,1039.0
280.0,28,670.0,4.496644295302014,10.24924443137567,28,1170.0,0.6485877889296309,28,1170.0
285.0,33,815.0,5.2243589743589745,9.967993880969184,33,1303.0,0.603223383016173,33,1303.0
