step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,0,0.0,0.0,11.906247233157046,0,0.0,0.8175154496293138,0,0.0
20.0,0,0.0,0.0,14.12421171253379,0,0.0,0.9697979194354244,0,0.0
25.0,0,0.0,0.0,14.19546509519284,0,0.0,0.9748490745740304,0,0.0
30.0,0,0.0,0.0,13.6140097201356,0,0.0,0.9270962519838758,0,0.0
35.0,0,0.0,0.0,13.705147562831907,0,0.0,0.9251931576427435,0,0.0
40.0,0,0.0,0.0,13.991109825740631,0,0.0,0.982515247763392,0,0.0
45.0,0,0.0,0.0,13.776458628550762,0,0.0,0.9851216357489122,0,0.0
50.0,0,0.0,0.0,13.674368909022595,0,0.0,0.9783897619427969,0,0.0
55.0,0,0.0,0.0,12.995323947867151,0,0.0,0.9435216800380302,0,0.0
60.0,0,0.0,0.0,13.124684578608603,0,0.0,0.9446442211684427,0,0.0
65.0,0,0.0,0.0,12.348925083637909,0,0.0,0.8871188086891811,0,0.0
70.0,1,4.0,0.3333333333333333,11.338458158491592,1,4.0,0.8154964782945328,1,4.0
75.0,2,14.0,1.0,11.537871290010454,2,14.0,0.8162485448887494,2,14.0
80.0,1,14.0,1.0,11.08867171678941,1,23.0,0.7847026720630806,1,23.0
85.0,2,23.0,1.4375,11.172439282322205,2,23.0,0.8158717092902041,2,23.0
90.0,2,33.0,2.0625,11.706220506866636,2,33.0,0.8413866985247076,2,33.0
95.0,2,43.0,2.15,11.601119530150447,2,43.0,0.8356673088784832,2,43.0
100.0,2,53.0,2.2083333333333335,11.853832461622275,2,53.0,0.8461025533665377,2,53.0
105.0,3,65.0,2.4074074074074074,11.895119319159946,3,65.0,0.8448453789981362,3,65.0
110.0,3,80.0,2.7586206896551726,11.485585982008269,3,80.0,0.8056012365085974,3,80.0
115.0,7,105.0,3.6206896551724137,9.891724842169618,7,105.0,0.6737160079464164,7,105.0
120.0,8,138.0,4.6,9.360863405561085,8,145.0,0.6351036523981127,8,145.0
125.0,8,172.0,5.0588235294117645,9.72443756689411,8,172.0,0.6996548491879891,8,172.0
130.0,7,201.0,5.742857142857143,10.046106191905901,7,211.0,0.6992593189162299,7,211.0
135.0,7,236.0,6.2105263157894735,10.715780496470504,7,236.0,0.7489491126151528,7,236.0
140.0,7,271.0,6.775,10.891105999451764,7,271.0,0.7584030710255414,7,271.0
145.0,9,311.0,7.585365853658536,10.561151937938789,9,311.0,0.7329422436094009,9,311.0
150.0,9,318.0,7.066666666666666,9.8287255445328,9,356.0,0.6738326337730494,9,356.0
155.0,13,362.0,7.869565217391305,8.78065985104763,13,362.0,0.6128924032977167,13,362.0
160.0,12,407.0,7.826923076923077,8.713518872810589,12,430.0,0.6048254297110912,12,430.0
165.0,10,449.0,8.017857142857142,9.601397776364351,10,449.0,0.7250726272356153,10,449.0
170.0,12,485.0,8.362068965517242,9.559710804851456,12,502.0,0.6632776453199616,12,502.0
175.0,13,549.0,8.714285714285714,10.251050642117285,13,547.0,0.7043914870321394,13,547.0
180.0,12,602.0,8.72463768115942,10.144997419006826,12,611.0,0.6931734136938678,12,611.0
185.0,13,665.0,9.366197183098592,10.215274340467023,13,665.0,0.6999021291303766,13,665.0
190.0,14,735.0,9.932432432432432,10.296300349811437,14,735.0,0.6975747046093322,14,735.0
195.0,17,813.0,10.1625,10.369841566397202,17,813.0,0.6916540220813346,17,813.0
200.0,13,396.0,4.771084337349397,10.488196325775338,13,897.0,0.7012209769243714,13,897.0
205.0,4,74.0,0.8809523809523809,10.688453986375166,4,228.0,0.7922208061846369,4,228.0
210.0,5,99.0,1.1379310344827587,11.316930339287248,5,122.0,0.8526362439911893,5,122.0
215.0,7,127.0,1.351063829787234,11.621762589814862,7,127.0,0.8204818208337917,7,127.0
220.0,7,162.0,1.6363636363636365,12.364327784747335,7,162.0,0.8438649634418721,7,162.0
225.0,9,200.0,2.0,12.23231076464643,9,200.0,0.8304723306743369,9,200.0
230.0,9,245.0,2.4019607843137254,11.731459179582306,9,245.0,0.7901458168738262,9,245.0
235.0,12,301.0,2.8130841121495327,11.65983628575717,12,301.0,0.7779160044163875,12,301.0
240.0,13,364.0,3.25,11.780377050336641,13,364.0,0.7745609958052688,13,364.0
245.0,19,352.0,3.087719298245614,11.008258912620768,19,438.0,0.6897702535937905,19,438.0
250.0,20,416.0,3.495798319327731,10.846519547694518,20,416.0,0.6841942141209776,20,416.0
255.0,23,526.0,4.311475409836065,10.67951245559237,23,526.0,0.6612636381558533,23,526.0
260.0,27,655.0,5.077519379844961,10.658848744681997,27,655.0,0.66452001111884,27,655.0
265.0,21,480.0,3.75,10.165739475221617,21,784.0,0.6288562862457193,21,784.0
270.0,21,377.0,3.065040650406504,9.572629830576453,21,422.0,0.6509077423956126,21,422.0
275.0,29,418.0,3.3174603174603177,9.285118750184704,29,555.0,0.6167758810306139,29,555.0
280.0,32,483.0,3.864,9.26964101509285,32,559.0,0.6065552754381769,32,559.0
285.0,37,640.0,4.885496183206107,9.002455775597479,37,729.0,0.5644105225805817,37,729.0
290.0,43,802.0,5.940740740740741,8.59412711636821,43,893.0,0.5357919344114018,43,893.0
295.0,41,901.0,6.674074074074074,8.415316833365143,41,1086.0,0.5336494893603145,41,1086.0
